feature_id,feature_display,name,mz,rt,logFC,adj.P.Val,dataset
RCNCDAFDKGABNU-UHFFFAOYSA-N,SL 54:6,SL 54:6,870.69385,1.239,-3.6280008866666673,0.4977741029779111,lipidomics
BFCZEOMFNGVSCF-UHFFFAOYSA-N,Cer 63:1 #1,Cer 63:1 [m/z 942.9661 rt 11.84],942.96606,11.843,0.6619447100000002,0.4978279804519923,lipidomics
SYUQDQFOJYITNV-UHFFFAOYSA-N,DGDG O-27:6,DGDG O-27:6,814.50116,11.549,-0.1045166799999961,0.497871054133742,lipidomics
PAOGXSOGLNSZHJ-UHFFFAOYSA-N,TG 55:3 #2,TG 55:3 [m/z 916.8331 rt 13.30],916.83307,13.302,0.5376098033333285,0.497871054133742,lipidomics
BRCKSHWQJJHUJB-UHFFFAOYSA-N,CL 86:0,CL 86:0,829.64752,11.805,-0.1478426266666712,0.497871054133742,lipidomics
XRJOVDRRESQKRN-UHFFFAOYSA-N,PG 37:6,PG 37:6 [m/z 795.4863 rt 9.79],795.48627,9.787,-3.439069110000002,0.497871054133742,lipidomics
UYMKVNWOQCMFGR-UHFFFAOYSA-N,SM 55:9,SM 55:9,997.77478,10.974,0.4430810833333307,0.4987313285799323,lipidomics
ZPQPUACAQYALHO-UHFFFAOYSA-N,SM 41:3 #3,SM 41:3 [m/z 855.6573 rt 11.83],855.65735,11.832,0.3702634500000012,0.4987313285799323,lipidomics
JSHSUOWTQAESIO-UHFFFAOYSA-N,SM 41:2 #3,SM 41:2 [m/z 799.6664 rt 14.04],799.66638,14.037,0.0674173433333322,0.4987313285799323,lipidomics
AJBXTZBZZFWTRP-UHFFFAOYSA-N,AHexCer 45:7 #1,AHexCer 45:7 [m/z 854.6137 rt 1.29],854.61371,1.29,0.2071295233333323,0.4987313285799323,lipidomics
AQBRAXVKMMUSPP-UHFFFAOYSA-N,CAR 19:3,CAR 19:3,436.33774,9.272,0.148534350000002,0.4987313285799323,lipidomics
HCPQJTXDTFGBNJ-UHFFFAOYSA-N,PC O-44:7,PC O-44:7,874.66656,1.287,4.27207492,0.4989203681792481,lipidomics
RUEOUTPJRGEUDQ-UHFFFAOYSA-N,Cer 37:1 #1,Cer 37:1 [m/z 594.5367 rt 1.36],594.53674,1.357,-0.1995367866666697,0.4989203681792481,lipidomics
COIKVYYDTGBPSI-UHFFFAOYSA-N,SL 33:4,SL 33:4,596.39819,5.668,-0.0820949299999949,0.4989941819683104,lipidomics
KDBSFEVEEBMQRM-UHFFFAOYSA-N,AHexCer 48:6 #1,AHexCer 48:6 [m/z 914.6690 rt 14.89],914.66901,14.894,-0.1887130200000015,0.4989941819683104,lipidomics
DVLRTTKNNCVUNI-UHFFFAOYSA-N,PC O-44:12 #1,PC O-44:12 [m/z 986.5737 rt 9.05],986.57367,9.053,-0.4272218599999995,0.4989941819683104,lipidomics
GMOURXHRXSBJJZ-UHFFFAOYSA-N,VAE 20:3,VAE 20:3,575.48834,10.433,-0.0670376233333307,0.4989941819683104,lipidomics
VQOOUCOARUDCMH-UHFFFAOYSA-N,SE 28:1/17:0,SE 28:1/17:0,670.6521,14.743,0.1064747866666628,0.4990000944407531,lipidomics
CUJMGXOPUGXHPB-UHFFFAOYSA-N,TG 56:4 #1,TG 56:4 [m/z 928.8269 rt 12.34],928.8269,12.342,0.3234896399999982,0.4990000944407531,lipidomics
IXFSNCNSNIXAAY-UHFFFAOYSA-N,PG 37:7,PG 37:7,793.46252,1.415,-0.716027776666671,0.4990000944407531,lipidomics
PGLLZAAQBRGQCJ-UHFFFAOYSA-N,NATau 28:0 #1,NATau 28:0 [m/z 565.4632 rt 9.73],565.4632,9.729,-0.3700604633333366,0.4990000944407531,lipidomics
ZRQITOIHCFHYNP-UHFFFAOYSA-N,TG 21:1,TG 21:1,444.33261,2.462,0.0861686633333338,0.4994922496190381,lipidomics
YSRXTXVDWKJLEK-UHFFFAOYSA-N,PI 42:6 #3,PI 42:6 [m/z 985.5570 rt 8.89],985.55695,8.89,0.4707181340000002,0.4999953382111055,lipidomics
JVIBACUJCLIQBD-UHFFFAOYSA-N,AHexCer 40:1 #2,AHexCer 40:1 [m/z 796.6326 rt 1.30],796.63257,1.301,0.5147636666666671,0.5000573098801725,lipidomics
KLGFSXFFJOLICW-UHFFFAOYSA-N,PG O-30:6,PG O-30:6,667.39478,1.42,0.912386563333328,0.5002296030199822,lipidomics
ATTUKIKVXBNMJQ-UHFFFAOYSA-N,LPC 38:1,LPC 38:1,824.64331,13.097,-0.1706196733333307,0.5002296030199822,lipidomics
XVLYBECFLHBCTE-UHFFFAOYSA-N,PC O-35:4 #2,PC O-35:4 [m/z 754.5617 rt 10.11],754.56171,10.111,-5.644000029999997,0.5002939274231736,lipidomics
XCUDHVNVLDDVES-UHFFFAOYSA-N,TG 26:3 #2,TG 26:3 [m/z 526.3724 rt 5.14],526.37244,5.145,-2.371889189999999,0.5005491588219498,lipidomics
VOXSSHPQGNBOLF-UHFFFAOYSA-N,GD1a 40:2,GD1a 40:2,946.50073,1.282,0.0595606133333301,0.5005491588219498,lipidomics
AMLNLHFDJKQVKY-UHFFFAOYSA-N,PC 37:10,PC 37:10,806.4751,1.293,-3.677199653333334,0.5015044528879158,lipidomics
XOYBHTCLGHMOBE-UHFFFAOYSA-N,DG 50:4,DG 50:4,835.73126,10.65,-3.285745503333332,0.5015101772236004,lipidomics
LCDKVQPPWKDNFY-UHFFFAOYSA-N,BA 24:1 #95,BA 24:1 [m/z 867.6888 rt 12.33],867.68878,12.329,0.3143075599999978,0.5015946074759752,lipidomics
NORIFTVNLLRSMJ-UHFFFAOYSA-N,PS 30:7,PS 30:7,692.35547,1.276,0.3042575566666627,0.5017366556917338,lipidomics
JWZISDBZDATYMB-UHFFFAOYSA-N,SHexCer 41:8 #1,SHexCer 41:8 [m/z 880.5316 rt 1.35],880.53162,1.347,0.2824815133333356,0.5017366556917338,lipidomics
SKNLZUGPUYXTFN-UHFFFAOYSA-N,HexCer 39:6,HexCer 39:6 [m/z 742.5497 rt 1.28],742.54968,1.284,-0.0901548800000036,0.5017366556917338,lipidomics
MORCSKQFYRYQNC-UHFFFAOYSA-N,BA 24:1 #108,BA 24:1 [m/z 819.5837 rt 12.23],819.58374,12.234,0.0588398033333295,0.5020745094479282,lipidomics
UGPOMYBGHGWHHH-UHFFFAOYSA-N,GD2 46:1,GD2 46:1,906.53424,1.498,-0.1319364533333313,0.5022304446700183,lipidomics
NTOZVIVXGPPXEK-UHFFFAOYSA-N,GD1a 42:3,GD1a 42:3,959.52173,9.94,-0.38052068,0.5025588171591423,lipidomics
ZDDQEVJVRRBSDX-UHFFFAOYSA-N,Cer 33:2 #2,Cer 33:2 [m/z 554.4701 rt 9.64],554.47009,9.64,0.6589829566666658,0.5026294563492195,lipidomics
CQBQLRIBFMCYBY-UHFFFAOYSA-N,SL 43:2,SL 43:2,726.60645,7.319,0.1768342233333371,0.5030045462992652,lipidomics
OJPRTEAWPINAFO-UHFFFAOYSA-N,BMP 18:1,BMP 18:1,542.29376,1.395,0.487702436666666,0.5032646051528628,lipidomics
SQKWRZLZQFMKHW-UHFFFAOYSA-N,NAGlySer 26:6,NAGlySer 26:6,578.37421,1.595,-0.545946136666668,0.5034584700757064,lipidomics
MQGBAQLIFKSMEM-UHFFFAOYSA-N,DG 36:4 #1,DG 36:4 [m/z 634.5389 rt 10.19],634.53888,10.187,3.940238940000002,0.5035778391660389,lipidomics
UONMYHNTDPOXRD-UHFFFAOYSA-N,AAHFA 41:4,AAHFA 41:4,629.54724,10.668,0.0659511866666591,0.50429002168315,lipidomics
SANUNTNEVRUBNY-UHFFFAOYSA-N,SL 56:2,SL 56:2,941.82098,12.862,0.2989693133333304,0.5047198878222123,lipidomics
JKTWREPVIBWIPO-UHFFFAOYSA-N,HexCer 45:2,HexCer 45:2,834.72369,11.809,0.594219129999999,0.5047910620662815,lipidomics
TZHQCGPTUZPVIV-UHFFFAOYSA-N,SL 47:6 #2,SL 47:6 [m/z 772.5906 rt 10.63],772.59064,10.633,-3.5044187100000013,0.5048848392538128,lipidomics
CSFJWGDCGCWFQJ-UHFFFAOYSA-N,NAGly 46:12,NAGly 46:12,759.56171,9.846,0.5964855499999988,0.5049317511785472,lipidomics
UGUHMLPFSUCHTE-UHFFFAOYSA-N,FA 20:4 #2,FA 20:4 [m/z 351.2181 rt 10.31],351.21805,10.312,0.0539098966666653,0.5052023112601148,lipidomics
PGYJZITVGIXHGH-UHFFFAOYSA-N,SL 49:6 #2,SL 49:6 [m/z 802.6384 rt 10.78],802.63843,10.781,-0.7217045233333312,0.5052604590859849,lipidomics
TVVAMYBHFYPYGU-UHFFFAOYSA-N,Cer 34:1 #3,Cer 34:1 [m/z 536.4999 rt 1.72],536.49994,1.716,-0.1133900366666686,0.5052604590859849,lipidomics
SHFPHZURIGEOCN-UHFFFAOYSA-N,NAGlySer 48:12,NAGlySer 48:12,855.59167,9.907,-0.0733290933333385,0.5052604590859849,lipidomics
DFDUPHHGGRHPQD-UHFFFAOYSA-N,SHexCer 35:0,SHexCer 35:0,796.5625,9.992,-0.230936546666669,0.5052604590859849,lipidomics
NYTWHUKIQSVXNT-UHFFFAOYSA-N,CL 79:2,CL 79:2,778.57996,8.786,-0.3724923333333301,0.5052604590859849,lipidomics
WUQJBZWBRNXITJ-UHFFFAOYSA-N,Cer 29:3 #2,Cer 29:3 [m/z 478.3925 rt 10.33],478.39252,10.326,-0.582348859999998,0.5052604590859849,lipidomics
RZIQAKXIVDLEDY-UHFFFAOYSA-N,SM 42:5 #2,SM 42:5 [m/z 823.6277 rt 11.73],823.62769,11.734,-5.507646673333335,0.5052604590859849,lipidomics
GSSCVWDUXKFFEJ-UHFFFAOYSA-N,GM1 36:0,GM1 36:0,772.94623,1.885,-0.3202409433333351,0.5052604590859849,lipidomics
NVCXIAXWVZRIML-UHFFFAOYSA-N,SHexCer 48:6,SHexCer 48:6,964.65668,15.805,-0.2602936600000003,0.5055669885565531,lipidomics
SUFWOWIJLLMGLT-UHFFFAOYSA-N,DMPE 47:11,DMPE 47:11,908.61847,10.15,-0.0508335800000026,0.5055669885565531,lipidomics
WSOHGAKNRGUOCJ-UHFFFAOYSA-N,DMPE 42:7,DMPE 42:7,844.58386,11.759,4.052652500999998,0.5056583981440053,lipidomics
IMXMTGVRZTUYOM-UHFFFAOYSA-N,DG 32:0,DG 32:0,591.49268,10.806,-0.0722300100000019,0.5060217139024403,lipidomics
WKXHVHGXRPJMHD-UHFFFAOYSA-N,PG 33:3 #2,PG 33:3 [m/z 729.4717 rt 7.93],729.47174,7.931,0.5528777233333333,0.5060217139024403,lipidomics
QZLBRQMEFJVCPL-UHFFFAOYSA-N,DLCL 41:8,DLCL 41:8,985.52069,8.655,-0.5200996466666652,0.5061158124623957,lipidomics
BPUWHTOICSVQTP-UHFFFAOYSA-N,PI 28:5 #1,PI 28:5 [m/z 767.3795 rt 8.69],767.37946,8.69,0.1991830799999974,0.5068310105306318,lipidomics
DEAQZZPIJAQLAS-UHFFFAOYSA-N,PE O-37:3 #2,PE O-37:3 [m/z 772.5497 rt 9.07],772.54968,9.072,-0.0789085933333346,0.5069649739009708,lipidomics
OSAXEYVPFQNHDG-UHFFFAOYSA-N,SE 24:1 #43,SE 24:1 [m/z 714.5673 rt 13.56],714.56726,13.563,0.1324736866666676,0.5078429572625098,lipidomics
SKBGKDZUYSTLNY-UHFFFAOYSA-N,TG 54:12,TG 54:12 [m/z 884.6746 rt 1.29],884.67456,1.286,5.2680914266666665,0.5078429572625098,lipidomics
BLSSPOULPFWZQH-UHFFFAOYSA-N,PS 36:9,PS 36:9,796.41797,1.337,0.0704986133333314,0.5078429572625098,lipidomics
MXJMOLQIXMJUEL-UHFFFAOYSA-N,PI 36:3 #3,PI 36:3 [m/z 859.5366 rt 8.17],859.53662,8.167,-0.95201268333334,0.507902278313849,lipidomics
SUCSKCCYAAGLGT-UHFFFAOYSA-N,SE 24:1 #64,SE 24:1 [m/z 482.3413 rt 1.73],482.34131,1.733,0.4258838533333335,0.508101900822962,lipidomics
XLQUBEVBFIQMBR-UHFFFAOYSA-N,Cer 37:0 #6,Cer 37:0 [m/z 580.5580 rt 1.35],580.55798,1.347,-0.086755909999999,0.508179560829827,lipidomics
MHJBDXXNAGQJMF-UHFFFAOYSA-N,SL 58:2,SL 58:2,969.85925,12.862,0.2510897833333274,0.508179560829827,lipidomics
WNRXCSJJZARJPP-UHFFFAOYSA-N,SMGDG O-45:12,SMGDG O-45:12,953.54596,11.794,0.0859305499999987,0.508179560829827,lipidomics
JIPDUHVTNIFPIG-UHFFFAOYSA-N,PC 44:2,PC 44:2,920.70801,12.528,0.2200014099999965,0.508179560829827,lipidomics
KQSOPTVBPWTQOU-UHFFFAOYSA-N,BMP 29:4,BMP 29:4,690.42535,13.303,-0.1129577333333315,0.508179560829827,lipidomics
OHASFMKXIMDGIS-UHFFFAOYSA-N,Cer 28:6 #3,Cer 28:6 [m/z 442.3371 rt 1.57],442.33713,1.573,-0.4651559299999999,0.508179560829827,lipidomics
SNHBAXIUWQSXJR-UHFFFAOYSA-N,Hex2Cer 43:9,Hex2Cer 43:9,972.64093,14.156,0.6591901566666678,0.5084246271718439,lipidomics
CWGFVVHWYPICCG-UHFFFAOYSA-N,PI 40:8 #1,PI 40:8 [m/z 985.4965 rt 8.71],985.49652,8.706,4.508183473333335,0.5087495869056763,lipidomics
UVNXOIDHLJUGEM-UHFFFAOYSA-N,SM 40:0,SM 40:0 [m/z 789.6857 rt 11.66],789.68567,11.662,-3.2793096376666693,0.5089273284335896,lipidomics
QHEYAAALAJFCKO-UHFFFAOYSA-N,AAHFA 36:4,AAHFA 36:4,559.4707,4.396,0.1045431766666684,0.5090838456285941,lipidomics
CTWFXXVJZPMUJV-UHFFFAOYSA-N,SM 41:3 #1,SM 41:3 [m/z 797.6435 rt 12.03],797.64349,12.031,0.0686850133333294,0.5090838456285941,lipidomics
AODZNDYBZLAENJ-UHFFFAOYSA-N,Cer 46:9 #1,Cer 46:9 [m/z 704.5635 rt 1.26],704.56348,1.263,-0.5667639900000001,0.5094450655293742,lipidomics
WBVWXRNMLDRYKD-UHFFFAOYSA-N,NAGly 20:5 #2,NAGly 20:5 [m/z 360.2437 rt 1.28],360.24365,1.276,-3.7901878566666696,0.5096432171620338,lipidomics
KYSFZEJRFGLPCX-UHFFFAOYSA-N,LPC O-18:3,LPC O-18:3,504.35028,4.767,-0.0990758866666716,0.5096432171620338,lipidomics
YBVFEPQTMIPAKG-UHFFFAOYSA-N,SL 50:5 #2,SL 50:5 [m/z 835.7040 rt 10.68],835.70404,10.677,-0.5534546766666679,0.5096432171620338,lipidomics
MNFQORDPPWSUNN-UHFFFAOYSA-N,PC 18:1,PC 18:1,536.33826,9.589,-4.999731383333334,0.5096432171620338,lipidomics
VCGZXIGMURQRFD-UHFFFAOYSA-N,PEtOH 45:9,PEtOH 45:9,839.54742,11.537,-5.664954826666667,0.5096432171620338,lipidomics
CWPSANVPCMEPPZ-UHFFFAOYSA-N,SL 55:1 #1,SL 55:1 [m/z 912.8038 rt 12.99],912.80383,12.993,0.575963149999998,0.510066085055785,lipidomics
AWLKWVDGZUFAGT-UHFFFAOYSA-N,MGDG 37:5,MGDG 37:5,849.57135,8.87,-0.2756952666666645,0.5101209001493748,lipidomics
VZPDKIBJBVXVKK-UHFFFAOYSA-N,GD1a 36:0,GD1a 36:0,920.50916,1.347,0.4534484566666652,0.5104311109125331,lipidomics
MBKBHFOACJJHAN-UHFFFAOYSA-N,Cer 35:1 #1,Cer 35:1 [m/z 568.5323 rt 10.64],568.53229,10.643,-0.0469300666666647,0.5105690359025634,lipidomics
TURMXXBJFWCGKW-UHFFFAOYSA-N,LPG O-18:0,LPG O-18:0,497.32413,14.637,0.3417173866666658,0.5105690359025634,lipidomics
XVVVRHGZMZNFLF-UHFFFAOYSA-N,MGDG 43:6,MGDG 43:6,931.64795,13.518,0.0633830699999933,0.5105690359025634,lipidomics
RGBTYLLYLLWWQW-UHFFFAOYSA-N,TG 55:5 #3,TG 55:5 [m/z 912.7958 rt 12.10],912.79578,12.097,0.1017907799999999,0.5105690359025634,lipidomics
JWQHZFSDCTXRSA-UHFFFAOYSA-N,NAGlySer 40:7 #2,NAGlySer 40:7 [m/z 753.5486 rt 11.60],753.54865,11.598,-0.0610719800000012,0.5109039886522643,lipidomics
PUJUGOPZFKLJLF-UHFFFAOYSA-N,PS 29:3 #1,PS 29:3 [m/z 734.3885 rt 1.32],734.38849,1.32,-0.757335303333333,0.5109039886522643,lipidomics
LSYOJZQTOCDMHY-UHFFFAOYSA-N,CL 74:2,CL 74:2,743.53925,9.558,-0.5324889333333331,0.5109039886522643,lipidomics
LTZJZNYHINUJIY-UHFFFAOYSA-N,PC O-51:8,PC O-51:8,970.75861,1.609,3.467592456666667,0.5110583313051931,lipidomics
VFAXVYSNNHELJU-UHFFFAOYSA-N,NATau 15:0,NATau 15:0,366.23392,11.076,0.0683199466666675,0.5110583313051931,lipidomics
UWHZEJPIFKLROV-UHFFFAOYSA-N,Cer 26:0 #2,Cer 26:0 [m/z 426.3910 rt 1.19],426.39102,1.187,-0.4825584000000003,0.5110583313051931,lipidomics
LNHRQTCIDXCLMF-UHFFFAOYSA-N,Cer 28:0 #2,Cer 28:0 [m/z 454.4256 rt 9.34],454.42563,9.339,-0.1884424366666675,0.5115451223794538,lipidomics
DEDLXHNPYJFSQP-UHFFFAOYSA-N,DGDG 22:1,DGDG 22:1,809.45355,10.409,-0.4565303099999998,0.5122515155487789,lipidomics
SPWKSXLWQXTQQL-UHFFFAOYSA-N,HexCer 34:3 #2,HexCer 34:3 [m/z 694.5165 rt 9.15],694.51648,9.147,-0.5879852533333381,0.5122828399751431,lipidomics
KRNRSYMKVHDPAR-UHFFFAOYSA-N,DGMG 22:3,DGMG 22:3,791.44904,4.597,0.2667009433333316,0.5122828399751431,lipidomics
UODJLMLHBMGOSY-UHFFFAOYSA-N,BA 24:1 #155,BA 24:1 [m/z 783.5830 rt 12.54],783.58301,12.538,-6.126703823333335,0.5122828399751431,lipidomics
VCJPUVOUXKZSJW-UHFFFAOYSA-N,PE 44:6,PE 44:6,878.58191,8.622,0.0935061800000003,0.5124512113672841,lipidomics
DPWWTHSPVPKUDF-UHFFFAOYSA-N,PC O-46:0,PC O-46:0,916.80377,12.743,0.5514309033333316,0.5124512113672841,lipidomics
DMCFZJIIUJTIEI-UHFFFAOYSA-N,BA 24:1 #30,BA 24:1 [m/z 788.5730 rt 11.62],788.573,11.622,-0.1330428533333343,0.5124647381589528,lipidomics
HHHYMSWPTXXZGH-UHFFFAOYSA-N,PI 33:7,PI 33:7,833.42755,1.458,3.412392543333331,0.5127299693362781,lipidomics
XHPSGXOOFZRDET-UHFFFAOYSA-N,Cer 53:7 #3,Cer 53:7 [m/z 790.7085 rt 11.86],790.7085,11.859,-0.1152464733333378,0.5129604824856621,lipidomics
DZUIMHYDAHHWIW-UHFFFAOYSA-N,PE O-27:6,PE O-27:6,596.37921,1.18,-0.3035800300000044,0.5129604824856621,lipidomics
QEJCOVRPGVAPHR-UHFFFAOYSA-N,DGDG 35:7,DGDG 35:7,979.55768,8.872,-0.17329534666667,0.5129604824856621,lipidomics
PRHUEQJNSKKTNN-UHFFFAOYSA-N,PG O-48:10,PG O-48:10,911.61279,12.247,0.5799157199999989,0.5129604824856621,lipidomics
KBOZSSZQBYSICX-UHFFFAOYSA-N,SM 38:4 #2,SM 38:4 [m/z 769.5831 rt 11.11],769.58313,11.113,-0.0684579133333365,0.5130112976481579,lipidomics
NQXWGPLTZMZXNB-UHFFFAOYSA-N,SM 49:1,SM 49:1,913.80481,12.676,0.0970665966666644,0.513141304604301,lipidomics
QJZCNFGUZPMYAX-UHFFFAOYSA-N,BA 24:1 #130,BA 24:1 [m/z 528.2661 rt 1.20],528.26611,1.2,0.1030684933333319,0.5137292737301854,lipidomics
OAFMSIQDCWZQJE-UHFFFAOYSA-N,GM1 32:3,GM1 32:3,741.89648,6.983,-0.5237720433333362,0.5137292737301854,lipidomics
HJAIAIFWIYAHIK-UHFFFAOYSA-N,SL 31:4 #1,SL 31:4 [m/z 570.3793 rt 9.25],570.37933,9.254,-0.110066999999999,0.5138170898684136,lipidomics
ODKXKQXVSDFCPL-UHFFFAOYSA-N,LPE-N 28:6,LPE-N 28:6,622.34412,1.323,0.6914866633333379,0.5147101373056776,lipidomics
XMOXEVKGUHEOPG-UHFFFAOYSA-N,PE O-18:0 #3,PE O-18:0 [m/z 480.3085 rt 3.46],480.30853,3.465,-0.0581930366666689,0.5148830380719827,lipidomics
KWQOJDCPAILJMN-UHFFFAOYSA-N,SE 28:4/26:6,SE 28:4/26:6,761.63135,13.02,0.2153956999999984,0.5155776467927199,lipidomics
KSGMHDVOCINVNZ-UHFFFAOYSA-N,Cer 56:9,Cer 56:9 [m/z 920.7358 rt 6.46],920.73578,6.457,3.235543649999999,0.5160415110725548,lipidomics
RUKUFFATUXUEBK-UHFFFAOYSA-N,NAGlySer 30:1,NAGlySer 30:1,644.51953,9.961,-0.2166522700000026,0.5160415110725548,lipidomics
VMIZIQOOLZMAAA-UHFFFAOYSA-N,PC O-40:8 #4,PC O-40:8 [m/z 938.5640 rt 10.22],938.56396,10.225,0.103544290000002,0.5160415110725548,lipidomics
PQFJFVNVVGJTPS-UHFFFAOYSA-N,SL 37:3 #1,SL 37:3 [m/z 640.4995 rt 9.63],640.49951,9.633,-0.1369878466666705,0.5160415110725548,lipidomics
VCEFMDOXMKROQX-UHFFFAOYSA-N,TG 49:1 #2,TG 49:1 [m/z 836.7671 rt 12.36],836.76709,12.356,-5.757818873333337,0.5160415110725548,lipidomics
JZINVXZSEDVHME-UHFFFAOYSA-N,SL 33:2 #1,SL 33:2 [m/z 586.4495 rt 10.67],586.44946,10.667,0.3457336966666684,0.5161965594081112,lipidomics
WCRMUYBCGFGNRR-UHFFFAOYSA-N,PC O-42:4,PC O-42:4,852.67883,9.788,0.1079296866666688,0.5166012791146711,lipidomics
KBBJGZXLCQXXRF-UHFFFAOYSA-N,Hex2Cer 29:2,Hex2Cer 29:2,790.52625,9.756,0.3540270099999993,0.5166870315581036,lipidomics
LCEXDPXICZPHPX-UHFFFAOYSA-N,SMGDG 30:8,SMGDG 30:8,765.349,1.225,-4.428874646666667,0.5168907298689706,lipidomics
IYJQUDOSLYAVHO-UHFFFAOYSA-N,PA 38:3,PA 38:3,725.51727,9.353,-0.538937360000002,0.5168907298689706,lipidomics
YHTLNIXAMGQSNB-UHFFFAOYSA-N,HexCer 47:9,HexCer 47:9,864.64648,10.794,0.4533277933333313,0.5168907298689706,lipidomics
NLTAVRXKVIEFDH-UHFFFAOYSA-N,GD1a 35:3,GD1a 35:3,910.47852,9.801,-0.1273568600000008,0.517098987408548,lipidomics
FNAUMHLKOOPSKF-UHFFFAOYSA-N,SL 58:4,SL 58:4 [m/z 948.8080 rt 1.22],948.80798,1.219,0.3950589499999974,0.5180821820208628,lipidomics
IOYSEUDPDOYDMK-UHFFFAOYSA-N,PG O-48:0,PG O-48:0,931.76135,1.219,3.5381794700000047,0.5189333981403349,lipidomics
QJEVLAJKGVFTLK-UHFFFAOYSA-N,LPS-N 42:9,LPS-N 42:9,856.51178,6.572,-0.31160396333334,0.5189333981403349,lipidomics
VHMBUKJCMJUFJK-UHFFFAOYSA-N,BA 24:1 #163,BA 24:1 [m/z 795.5718 rt 10.18],795.57178,10.178,-1.1091388223333336,0.5193561447956051,lipidomics
FQQSVHDLWNISEI-UHFFFAOYSA-N,PG 50:4,PG 50:4,965.71674,9.957,0.853410676666666,0.5193561447956051,lipidomics
UTAJQARQIMBXIA-UHFFFAOYSA-N,PI 40:7 #3,PI 40:7 [m/z 987.5095 rt 8.50],987.50946,8.503,-0.1873686533333369,0.5193561447956051,lipidomics
XJDKSTIRVDWFRL-UHFFFAOYSA-N,PC O-37:6 #2,PC O-37:6 [m/z 778.5553 rt 10.29],778.5553,10.291,0.5660754833333339,0.5193561447956051,lipidomics
HPUDQCPESZPWAQ-UHFFFAOYSA-N,GM3 34:3,GM3 34:3,573.33197,1.341,3.3850382566666664,0.5194803460965055,lipidomics
LUVCJAYPIYFSQI-UHFFFAOYSA-N,PC 34:1,PC 34:1 [m/z 760.5778 rt 14.14],760.57782,14.139,0.0419993599999983,0.5194803460965055,lipidomics
VLDJHLZVSXNWEW-UHFFFAOYSA-N,CL 96:9,CL 96:9,890.65747,11.066,0.9242152999999966,0.5194803460965055,lipidomics
ZECCVAWTWKLJBS-UHFFFAOYSA-N,SE 28:4/30:6,SE 28:4/30:6,817.6861,13.618,-0.05496063,0.5197205675815371,lipidomics
QNHQRDGYNLXDQP-UHFFFAOYSA-N,DMPE 47:5,DMPE 47:5,920.71149,9.881,0.4707830933333277,0.5197205675815371,lipidomics
DPBGJFJYXOJSMR-UHFFFAOYSA-N,PE O-45:4,PE O-45:4,850.66577,14.82,-0.397735426666669,0.5199692402924934,lipidomics
VXJXPZCCESOYHL-UHFFFAOYSA-N,AHexCer 42:0,AHexCer 42:0 [m/z 828.6956 rt 8.96],828.69556,8.964,-0.7254281966666678,0.5199692402924934,lipidomics
FIAILQLNJMNTHW-UHFFFAOYSA-N,PG 42:6 #1,PG 42:6 [m/z 849.5661 rt 9.38],849.5661,9.376,-0.1083763166666642,0.5199692402924934,lipidomics
NGGMGXMGACMSKA-UHFFFAOYSA-N,GM1 42:2,GM1 42:2,814.98865,10.127,-0.0813314800000011,0.5199692402924934,lipidomics
GWHCXVQVJPWHRF-UHFFFAOYSA-N,FA 24:1,FA 24:1,365.34198,8.758,-0.0662457500000002,0.5200760637564134,lipidomics
QNBGIJHCIVKQEX-UHFFFAOYSA-N,NATau 16:1 #2,NATau 16:1 [m/z 362.2189 rt 1.36],362.21887,1.364,-0.0618543066666639,0.5203528607145994,lipidomics
GLLGFBBITCQEPH-UHFFFAOYSA-N,PS 20:1,PS 20:1,580.28333,1.195,-0.758409250000005,0.5203528607145994,lipidomics
QXIHKAOVWSAPKC-UHFFFAOYSA-N,SL 47:7 #1,SL 47:7 [m/z 788.5851 rt 11.86],788.58514,11.861,-0.2320353333333322,0.5203528607145994,lipidomics
OYBFCPHGSGRYEI-UHFFFAOYSA-N,CL 80:19,CL 80:19,768.45972,7.812,-0.2237540900000016,0.5203528607145994,lipidomics
BNNXTIABGKCDPI-UHFFFAOYSA-N,HexCer 38:4,HexCer 38:4,748.56573,10.205,-0.0920747066666685,0.5203528607145994,lipidomics
BHAYLPNKRMTYQY-UHFFFAOYSA-N,PS 32:7,PS 32:7,720.38458,1.291,0.273085866666662,0.5203528607145994,lipidomics
HNVVAJSDOACFID-UHFFFAOYSA-N,Cer 62:1 #1,Cer 62:1 [m/z 928.9313 rt 11.81],928.93127,11.811,0.5383084433333298,0.5203528607145994,lipidomics
RDGBXRWLRNUPIA-UHFFFAOYSA-N,PS 29:3 #2,PS 29:3 [m/z 750.3824 rt 1.28],750.38239,1.284,3.350493256666664,0.5207658935116187,lipidomics
MCWKAHRJROMSMR-UHFFFAOYSA-N,PC O-40:10 #1,PC O-40:10 [m/z 886.5570 rt 10.12],886.55695,10.12,-0.3744746733333315,0.5212580546725605,lipidomics
LRNKEZTUSQSHRG-UHFFFAOYSA-N,PI 20:3,PI 20:3,654.30878,14.205,0.0608738733333318,0.5216742855398704,lipidomics
MSPOOZRMKAOTJX-UHFFFAOYSA-N,HexCer 42:0 #2,HexCer 42:0 [m/z 846.6967 rt 10.93],846.69672,10.934,-0.3937493566666674,0.521694985617539,lipidomics
CXDAWZGXAOHCNC-UHFFFAOYSA-N,BA 24:1 #29,BA 24:1 [m/z 593.4421 rt 6.40],593.44214,6.404,-0.6366103900000013,0.521694985617539,lipidomics
